monat,jahr,meldestelle_code,tarifverbund_id,angebot_gruppe,umsatz_eur
9,2024,MS-STR-004,15,200,15177.22
9,2024,MS-BER-004,7,120,33734.79
7,2024,MS-NUE-002,6,120,17056.02
4,2024,MS-BRE-002,11,210,19342.19
11,2025,MS-LEJ-006,5,100,20985.58
2,2024,MS-STR-004,6,130,10618.13
4,2025,MS-HAJ-001,13,210,610.96
5,2024,MS-NUE-005,7,210,26742.31
9,2024,MS-MUC-005,17,200,21944.31
8,2025,MS-STR-004,9,110,1650.03
6,2024,MS-LEJ-002,2,200,15724.27
8,2025,MS-LEJ-001,12,100,9606.66
11,2024,MS-BER-006,9,120,6499.39
3,2025,MS-DRS-002,17,120,19737.38
9,2024,MS-LEJ-001,12,120,29069.79
12,2024,MS-STR-005,20,200,15931.88
8,2024,MS-BRE-003,19,200,30816.67
3,2025,MS-BER-005,5,120,26919.76
10,2025,MS-ESS-002,12,130,26544.55
3,2024,MS-DTM-004,12,100,23041.82
6,2025,MS-FRA-005,5,120,25853.07
5,2024,MS-NUE-005,10,210,34302.5
11,2024,MS-DUI-004,14,110,11732.52
11,2025,MS-STR-003,11,110,9222.42
4,2024,MS-HAM-005,12,200,29773.78
7,2025,MS-LEJ-007,15,120,15537.27
10,2024,MS-LEJ-007,13,110,23238.95
3,2024,MS-HAJ-004,17,200,24701.78
6,2024,MS-HAJ-003,10,110,23314.04
4,2024,MS-STR-004,5,120,29344.41
3,2024,MS-NUE-006,20,100,32204.24
3,2025,MS-DUS-004,10,100,2856.33
12,2025,MS-HAJ-002,5,210,5415.28
3,2024,MS-DTM-001,19,110,22240.74
6,2025,MS-DUI-003,18,100,18992.13
6,2024,MS-HAM-001,10,210,33020.21
11,2025,MS-NUE-001,4,110,9738.74
9,2024,MS-DTM-005,16,110,30414.36
3,2025,MS-FRA-007,20,200,11332.63
3,2025,MS-BER-004,3,130,8849.11
10,2025,MS-NUE-006,4,210,29979.39
7,2024,MS-ESS-003,8,210,34967.28
7,2024,MS-DRS-003,12,110,19350.35
8,2025,MS-DRS-004,17,200,24282.02
2,2025,MS-BER-002,2,130,26666.28
8,2025,MS-HAM-006,13,120,15752.31
4,2024,MS-DUS-003,3,120,4859.15
8,2025,MS-NUE-006,19,210,24342.59
11,2024,MS-DUI-004,12,130,4684.57
8,2025,MS-HAJ-001,11,120,21597.35
10,2025,MS-DTM-005,18,110,8146.16
10,2024,MS-HAM-006,9,110,8512.77
6,2025,MS-FRA-004,11,130,816.78
7,2024,MS-BRE-003,17,110,10219.1
4,2025,MS-DTM-001,15,100,23623.04
8,2025,MS-STR-004,16,100,31970.26
7,2025,MS-NUE-003,14,100,3803.88
9,2025,MS-ESS-001,1,130,33059.27
3,2025,MS-MUC-002,11,130,15835.27
3,2025,MS-BRE-002,1,200,6277.45
12,2024,MS-BER-007,16,120,25612.41
10,2024,MS-CGN-003,13,120,805.98
2,2025,MS-DTM-002,5,120,5640.24
7,2025,MS-LEJ-006,12,100,28299.21
12,2024,MS-MUC-004,6,110,15150.5
11,2025,MS-DRS-002,14,200,14451.43
12,2025,MS-DUI-002,12,110,33042.19
5,2025,MS-HAM-007,15,210,1486.08
1,2025,MS-NUE-004,9,110,26332.71
12,2024,MS-DRS-005,11,110,29812.88
2,2024,MS-DUI-004,11,110,32705.61
10,2024,MS-FRA-001,4,210,1820.78
3,2025,MS-BRE-001,11,200,3084.99
2,2025,MS-DUI-002,16,130,21186.19
6,2024,MS-FRA-006,2,120,32350.56
1,2024,MS-BER-004,9,100,26462.91
7,2025,MS-DUI-004,11,200,1367.49
3,2025,MS-LEJ-007,15,120,34776.18
7,2025,MS-BER-007,7,210,28927.75
2,2025,MS-LEJ-002,14,210,16127.15
2,2024,MS-DRS-004,1,130,30012.68
12,2025,MS-BER-005,4,210,15753.85
2,2025,MS-BER-006,6,210,18091.94
4,2025,MS-BER-007,15,100,8495.07
9,2025,MS-FRA-001,11,200,31056.38
10,2024,MS-DTM-002,3,130,24681.02
8,2025,MS-DRS-005,6,100,13404.31
9,2024,MS-BER-004,5,100,16994.81
6,2024,MS-LEJ-002,4,100,30466.28
7,2025,MS-ESS-002,9,130,7691.9
5,2024,MS-DTM-001,17,210,7051.17
8,2025,MS-BER-004,3,100,24189.55
5,2025,MS-HAJ-005,19,100,22506.06
6,2024,MS-DTM-005,15,200,2522.3
4,2024,MS-FRA-003,10,110,18671.55
7,2025,MS-LEJ-001,18,130,33128.25
10,2024,MS-STR-005,2,120,6427.45
5,2024,MS-LEJ-004,6,200,18384.65
12,2025,MS-MUC-004,11,110,14191.45
4,2025,MS-DTM-002,20,100,29223.67
1,2025,MS-HAM-003,8,130,10753.89
9,2024,MS-BRE-003,2,100,34838.0
2,2025,MS-NUE-005,1,130,3803.04
10,2025,MS-HAM-006,9,100,19811.31
7,2024,MS-DUS-004,11,120,839.31
12,2024,MS-CGN-002,20,210,18492.39
9,2024,MS-DRS-001,10,100,16271.35
3,2024,MS-DRS-003,10,110,20284.56
1,2024,MS-BER-007,10,100,9672.25
4,2025,MS-HAM-006,2,100,27906.44
9,2025,MS-HAJ-005,10,110,9408.78
2,2024,MS-FRA-004,2,110,22036.66
6,2024,MS-FRA-004,10,100,6442.66
5,2025,MS-MUC-001,4,110,28372.39
9,2024,MS-DUS-001,6,210,25245.74
5,2025,MS-MUC-004,2,100,20704.11
3,2025,MS-DUI-006,13,200,30104.81
7,2024,MS-DUI-001,5,130,11590.13
9,2025,MS-MUC-001,7,210,10878.08
5,2024,MS-HAJ-004,11,120,25918.76
12,2025,MS-BER-004,6,120,25825.09
2,2025,MS-DRS-004,13,210,34208.91
2,2024,MS-DUS-002,13,110,2779.91
6,2025,MS-LEJ-002,19,130,20722.09
6,2024,MS-NUE-006,3,120,23654.47
10,2025,MS-FRA-002,18,130,22567.4
1,2025,MS-HAM-001,13,110,12731.56
3,2025,MS-ESS-003,8,100,6344.82
2,2024,MS-DUI-001,20,210,14099.06
3,2024,MS-DRS-004,18,200,33003.07
3,2024,MS-HAJ-003,4,130,20744.83
5,2024,MS-ESS-004,10,120,28422.34
1,2024,MS-HAJ-005,17,100,19564.8
7,2025,MS-DRS-001,10,120,20019.55
10,2025,MS-NUE-001,9,100,675.19
9,2025,MS-LEJ-006,2,200,21216.04
9,2025,MS-HAM-001,13,210,13466.53
7,2025,MS-STR-001,6,100,14151.6
10,2025,MS-ESS-003,13,200,26910.54
7,2024,MS-ESS-004,6,130,29392.44
9,2024,MS-FRA-006,13,110,11394.56
7,2024,MS-LEJ-003,19,130,34527.97
7,2024,MS-HAM-005,1,100,31758.72
2,2025,MS-MUC-003,11,100,13538.14
8,2024,MS-MUC-003,17,130,12013.72
6,2025,MS-DUS-003,18,110,24040.04
5,2024,MS-STR-004,7,200,14882.18
12,2025,MS-HAM-004,11,100,26220.97
3,2025,MS-DTM-005,13,110,4110.66
10,2024,MS-STR-003,10,120,5618.26
11,2025,MS-HAM-004,16,120,23731.25
3,2025,MS-NUE-004,17,110,17454.69
4,2024,MS-HAM-004,15,210,12169.92
9,2024,MS-BER-002,1,210,14255.13
6,2024,MS-BER-005,2,210,6901.29
10,2025,MS-STR-004,7,110,3577.99
3,2024,MS-ESS-001,11,130,1137.72
6,2025,MS-BER-006,19,210,10656.82
10,2024,MS-DTM-002,17,200,12269.91
10,2025,MS-FRA-001,13,120,10307.63
9,2024,MS-STR-001,2,110,8154.73
11,2024,MS-DUI-003,6,120,3233.68
8,2024,MS-DTM-003,13,120,23864.56
7,2024,MS-MUC-003,20,120,31114.02
4,2024,MS-HAJ-006,5,120,27443.57
1,2024,MS-NUE-002,8,130,27065.28
10,2024,MS-MUC-003,10,130,30568.49
12,2024,MS-STR-003,20,200,32159.38
10,2025,MS-CGN-002,11,210,19042.16
12,2025,MS-BER-003,4,120,554.59
4,2025,MS-NUE-004,15,200,23044.3
10,2024,MS-BRE-003,3,110,24468.14
8,2024,MS-DUS-001,16,210,19993.94
9,2025,MS-LEJ-003,19,200,15338.7
8,2024,MS-HAM-003,19,120,14770.64
4,2025,MS-CGN-001,13,200,31622.88
10,2025,MS-LEJ-005,14,210,24162.78
10,2025,MS-MUC-001,6,130,22245.52
5,2025,MS-STR-003,6,210,12367.39
5,2025,MS-DRS-004,1,110,18274.59
6,2025,MS-HAJ-004,1,100,3923.43
12,2025,MS-DRS-003,14,110,22196.12
9,2024,MS-MUC-001,19,110,16601.21
6,2025,MS-BER-003,17,120,24321.16
2,2024,MS-DUI-006,17,120,19154.07
5,2025,MS-DUI-005,2,200,23036.97
10,2025,MS-LEJ-003,5,110,19748.9
1,2025,MS-BRE-002,16,200,32701.49
11,2025,MS-FRA-006,15,110,22998.79
3,2025,MS-BRE-003,8,210,10307.51
5,2024,MS-HAJ-001,5,120,13304.16
12,2024,MS-STR-003,1,110,581.71
6,2024,MS-LEJ-005,17,100,33294.7
4,2025,MS-DUS-001,16,100,16019.21
5,2025,MS-DUS-003,20,100,30670.4
11,2024,MS-HAJ-003,12,100,10338.08
7,2024,MS-HAM-005,17,200,2588.54
2,2025,MS-DRS-003,17,130,4762.03
4,2025,MS-STR-005,9,110,26312.86
1,2025,MS-BRE-002,2,120,8750.47
9,2025,MS-MUC-005,6,100,34751.98
11,2025,MS-HAM-005,16,210,6069.22
10,2024,MS-FRA-003,2,120,20356.41
7,2024,MS-BRE-003,12,200,23617.49
6,2024,MS-LEJ-004,14,130,34786.68
10,2025,MS-BER-002,20,210,26618.75
1,2024,MS-DUS-002,15,130,20826.34
7,2024,MS-DUI-002,13,130,14720.48
8,2024,MS-BRE-002,15,120,21448.99
7,2025,MS-BRE-003,20,130,15392.73
11,2024,MS-DTM-002,7,130,33255.65
4,2025,MS-BRE-002,8,110,8384.51
2,2025,MS-NUE-002,19,110,1322.2
5,2024,MS-DUS-004,18,210,21287.17
10,2025,MS-HAJ-006,16,100,3731.64
1,2025,MS-BER-001,1,110,15769.46
5,2025,MS-HAM-006,18,130,8000.12
6,2025,MS-NUE-004,9,210,15182.83
3,2025,MS-HAJ-005,13,120,4117.76
2,2025,MS-NUE-005,11,120,2754.82
12,2025,MS-HAM-006,15,110,501.31
6,2024,MS-STR-002,2,200,2581.37
2,2025,MS-STR-003,4,110,878.27
7,2025,MS-DUI-004,6,130,34489.51
3,2025,MS-BER-003,4,110,866.93
6,2024,MS-BER-004,4,120,23961.58
6,2024,MS-ESS-001,20,200,34381.86
10,2025,MS-DRS-001,7,130,27338.65
1,2024,MS-LEJ-004,15,210,26686.5
2,2025,MS-MUC-005,15,130,24531.8
9,2024,MS-LEJ-007,8,120,2772.24
11,2024,MS-DUS-004,2,120,12661.15
12,2025,MS-CGN-003,19,130,31816.37
6,2024,MS-ESS-002,12,120,12018.38
6,2025,MS-FRA-004,19,130,28422.61
8,2025,MS-CGN-002,8,110,27852.47
5,2025,MS-HAM-004,18,210,3174.91
5,2024,MS-BRE-003,2,100,4826.31
4,2025,MS-DUI-002,9,210,15359.03
11,2025,MS-NUE-006,14,100,34792.83
4,2025,MS-NUE-001,15,130,6345.81
3,2025,MS-NUE-002,17,210,22466.89
1,2025,MS-DRS-004,2,200,33866.65
7,2024,MS-STR-004,17,130,22652.86
6,2024,MS-BER-006,15,110,13352.81
8,2025,MS-DUS-004,1,120,24995.96
9,2025,MS-DUS-002,15,100,7994.49
9,2024,MS-HAM-006,8,100,21696.09
9,2024,MS-DUS-002,12,100,9946.73
1,2024,MS-DUI-001,3,110,24122.98
10,2025,MS-CGN-003,17,130,28841.08
5,2024,MS-LEJ-001,8,120,21244.82
11,2025,MS-DTM-005,2,120,5564.81
2,2025,MS-HAJ-001,18,210,18345.32
11,2025,MS-DUI-005,13,100,6528.99
7,2025,MS-FRA-007,14,210,25709.34
3,2025,MS-FRA-004,16,120,16285.61
11,2025,MS-FRA-003,5,130,5392.37
1,2025,MS-MUC-001,12,200,25211.5
3,2024,MS-BER-001,4,110,22746.94
5,2025,MS-NUE-002,17,110,22843.32
10,2025,MS-HAM-002,11,200,23085.49
4,2025,MS-BER-006,17,200,11804.15
2,2025,MS-FRA-006,12,210,22803.92
6,2024,MS-DTM-004,6,100,17140.42
1,2024,MS-BER-003,12,120,31980.12
12,2024,MS-BER-006,8,210,2280.02
3,2025,MS-FRA-003,5,130,7436.89
5,2025,MS-DTM-001,8,110,28219.0
2,2025,MS-HAM-001,4,200,26772.13
11,2025,MS-HAM-004,10,100,19344.0
9,2025,MS-HAM-005,5,120,8626.25
3,2024,MS-DRS-001,11,210,13097.2
6,2025,MS-LEJ-005,15,210,24834.93
8,2024,MS-DRS-005,2,130,23175.41
2,2025,MS-FRA-001,20,200,25310.45
12,2025,MS-NUE-005,20,120,7262.48
5,2025,MS-ESS-003,19,210,22294.52
6,2025,MS-DRS-003,20,130,12294.06
5,2024,MS-NUE-005,10,210,32733.66
9,2025,MS-BER-005,3,100,9606.31
5,2025,MS-LEJ-001,15,130,3173.13
11,2024,MS-DUI-001,8,110,17786.16
11,2024,MS-NUE-001,8,120,29146.93
9,2025,MS-LEJ-002,13,110,34360.19
6,2024,MS-BER-001,7,130,26847.74
12,2025,MS-NUE-003,11,130,8574.5
6,2025,MS-DUS-004,7,100,2329.52
7,2025,MS-LEJ-006,6,120,34140.69
3,2024,MS-DRS-003,9,100,29322.35
7,2025,MS-FRA-002,1,200,2791.9
1,2024,MS-DTM-003,16,200,26826.77
3,2025,MS-CGN-003,5,120,30292.42
1,2025,MS-HAM-004,8,120,21900.79
7,2025,MS-FRA-006,6,110,19201.62
3,2025,MS-BER-006,10,100,8870.41
8,2025,MS-DUI-001,11,100,9117.67
6,2024,MS-MUC-002,1,120,1812.52
11,2025,MS-NUE-005,16,130,5826.55
5,2025,MS-HAM-001,5,210,29941.28
10,2024,MS-STR-002,17,210,33852.8
3,2024,MS-BER-005,10,100,33588.14
10,2025,MS-HAM-006,1,110,27502.76
9,2025,MS-DUI-006,16,120,4868.0
4,2025,MS-LEJ-007,4,130,21646.35
3,2025,MS-NUE-001,20,100,14553.4
9,2025,MS-STR-001,3,110,31459.59
9,2025,MS-LEJ-007,5,210,15892.02
3,2024,MS-HAM-002,7,100,31149.88
3,2025,MS-FRA-006,16,210,8634.38
4,2025,MS-DUS-004,6,100,25675.27
7,2024,MS-CGN-002,11,120,6552.37
2,2024,MS-NUE-003,6,110,16288.01
10,2024,MS-BER-003,11,210,12147.35
5,2025,MS-DUI-002,4,120,4297.76
10,2025,MS-HAJ-005,8,130,11129.14
10,2025,MS-MUC-001,11,110,25683.12
4,2025,MS-HAM-001,7,110,9507.71
7,2025,MS-BER-003,18,130,13246.62
11,2025,MS-FRA-001,11,120,15404.64
9,2024,MS-BER-002,5,100,11654.73
10,2024,MS-HAM-001,9,120,30889.97
12,2024,MS-DRS-005,17,200,9052.13
2,2024,MS-LEJ-005,1,110,30205.84
12,2025,MS-STR-005,17,130,9975.64
2,2024,MS-LEJ-006,16,200,24639.2
6,2025,MS-CGN-003,10,110,24625.0
6,2025,MS-DUS-001,7,120,33265.07
8,2025,MS-DTM-002,1,100,7850.06
9,2024,MS-HAJ-002,6,210,6656.22
3,2024,MS-LEJ-007,3,100,5066.33
11,2025,MS-DRS-002,14,200,21018.78
2,2024,MS-FRA-007,16,120,16024.28
3,2024,MS-STR-005,7,120,6500.13
11,2024,MS-DUS-002,18,130,6881.06
8,2025,MS-FRA-003,9,130,27724.15
9,2024,MS-ESS-004,1,130,7618.0
7,2024,MS-HAJ-006,8,200,6234.84
6,2024,MS-FRA-006,6,110,15537.44
8,2025,MS-LEJ-005,1,130,33930.09
5,2025,MS-NUE-001,15,110,30118.74
5,2024,MS-DUI-003,6,200,3819.96
9,2024,MS-DUI-005,10,100,19938.87
3,2025,MS-NUE-004,17,130,1522.13
9,2025,MS-LEJ-005,11,120,17436.39
8,2024,MS-DUS-004,3,210,21459.77
5,2024,MS-HAM-001,9,120,1912.56
9,2024,MS-DRS-002,6,120,16222.12
9,2025,MS-HAJ-005,20,110,24494.79
2,2025,MS-CGN-001,12,110,5640.33
8,2024,MS-DTM-002,7,130,3413.82
9,2025,MS-DUS-004,12,130,11118.65
8,2024,MS-HAM-004,16,110,13761.86
9,2025,MS-HAJ-006,16,100,14594.2
1,2025,MS-HAJ-001,1,110,27592.79
1,2024,MS-BRE-001,14,110,26214.77
5,2025,MS-HAJ-002,14,200,12609.58
5,2025,MS-HAM-004,4,210,1301.94
1,2024,MS-NUE-004,13,100,7527.59
4,2024,MS-STR-003,19,120,15710.24
6,2024,MS-BER-005,7,100,7036.34
8,2024,MS-CGN-002,12,130,19843.39
1,2025,MS-NUE-006,1,110,13997.5
9,2024,MS-BER-002,1,100,23732.0
4,2024,MS-DRS-005,2,200,1889.28
10,2024,MS-BER-003,2,100,10668.09
4,2025,MS-HAM-005,14,110,9608.13
10,2024,MS-DRS-005,9,120,21887.85
9,2024,MS-ESS-004,15,210,10141.77
9,2025,MS-MUC-003,3,120,17115.59
12,2025,MS-HAJ-003,9,100,5000.96
5,2024,MS-FRA-002,15,110,34632.65
6,2024,MS-BER-002,20,100,22426.5
3,2024,MS-FRA-007,14,100,13494.4
7,2024,MS-DUS-002,8,120,4465.18
7,2024,MS-NUE-006,6,110,3094.07
3,2025,MS-BER-006,17,210,6627.01
9,2025,MS-HAM-004,2,120,10667.13
10,2024,MS-DUS-004,16,200,10609.32
2,2025,MS-DUI-002,17,120,10142.27
9,2025,MS-DUS-001,5,130,33914.11
12,2024,MS-STR-005,20,100,4226.94
6,2024,MS-DUI-001,19,110,18579.57
5,2025,MS-LEJ-006,13,110,15222.42
3,2025,MS-FRA-005,18,120,8596.37
1,2025,MS-CGN-001,3,200,17243.52
8,2024,MS-BRE-001,7,120,815.5
4,2024,MS-DRS-001,3,130,27537.71
2,2024,MS-BRE-003,10,120,7661.55
5,2024,MS-ESS-003,8,110,33014.25
6,2024,MS-NUE-001,2,200,3639.02
3,2024,MS-BER-007,5,200,32734.2
9,2025,MS-DTM-002,6,130,1219.55
7,2024,MS-CGN-002,1,100,29874.93
4,2024,MS-ESS-003,15,130,11782.8
7,2024,MS-DUS-003,19,110,28100.52
10,2024,MS-FRA-001,13,200,27114.24
4,2024,MS-DTM-001,8,210,2432.17
4,2025,MS-HAM-003,5,200,2071.78
8,2024,MS-HAM-005,14,200,28105.25
6,2024,MS-BER-007,5,200,29771.24
2,2025,MS-BRE-001,16,100,26814.19
5,2025,MS-DTM-004,12,100,24173.77
2,2025,MS-DRS-004,1,120,24038.59
5,2025,MS-BER-001,13,200,22954.4
8,2025,MS-BER-005,2,130,30762.04
12,2025,MS-FRA-004,12,130,2339.12
1,2024,MS-NUE-005,14,120,33831.74
9,2025,MS-HAJ-004,16,120,5637.63
3,2025,MS-DUS-001,6,120,33247.33
9,2025,MS-LEJ-004,14,210,20663.69
9,2025,MS-HAM-004,4,200,17190.7
9,2024,MS-MUC-001,13,130,16336.84
2,2025,MS-FRA-003,7,110,9485.48
4,2025,MS-DUI-006,11,110,29644.12
2,2024,MS-CGN-003,20,210,4488.95
4,2024,MS-NUE-002,11,110,12701.1
2,2025,MS-HAM-002,14,210,24268.88
12,2025,MS-LEJ-006,9,130,3265.69
4,2024,MS-MUC-003,8,130,34164.56
2,2025,MS-DTM-005,3,130,10644.27
1,2024,MS-MUC-002,2,120,21873.4
11,2024,MS-MUC-005,3,100,9808.56
8,2025,MS-LEJ-002,18,110,18644.75
6,2024,MS-NUE-006,2,200,29483.5
4,2024,MS-DTM-001,5,130,3005.27
1,2025,MS-DUI-002,2,200,21412.34
8,2024,MS-HAM-002,7,210,11871.13
8,2024,MS-DTM-005,10,110,9139.36
2,2024,MS-LEJ-005,8,110,11810.46
5,2024,MS-FRA-004,13,120,3907.5
4,2024,MS-HAJ-003,15,100,2908.14
3,2024,MS-STR-004,8,120,34653.5
8,2025,MS-DRS-001,20,210,30191.65
5,2025,MS-STR-003,18,210,24789.42
11,2024,MS-ESS-002,1,130,10503.96
1,2024,MS-DUI-002,3,120,3667.21
6,2025,MS-MUC-003,7,130,25067.77
4,2025,MS-BER-003,10,130,13977.69
10,2024,MS-NUE-001,11,200,8608.82
1,2025,MS-DRS-004,11,130,26471.74
4,2024,MS-HAM-006,7,130,18413.04
4,2025,MS-FRA-002,13,100,2340.45
3,2025,MS-NUE-005,6,200,13985.93
10,2025,MS-CGN-003,19,100,22783.7
6,2025,MS-CGN-002,20,200,20458.99
2,2025,MS-HAJ-003,12,210,30913.28
3,2024,MS-HAJ-006,18,130,958.52
8,2024,MS-FRA-006,14,110,14678.76
12,2024,MS-ESS-003,20,120,32071.2
1,2025,MS-STR-003,7,100,28326.03
10,2024,MS-DUS-001,10,100,8789.95
2,2025,MS-NUE-005,6,110,10720.54
7,2025,MS-STR-002,19,100,25524.48
6,2025,MS-CGN-001,11,100,24212.89
8,2025,MS-HAJ-002,14,120,19153.77
11,2024,MS-STR-001,8,130,15060.85
4,2025,MS-NUE-001,9,120,6941.34
11,2025,MS-MUC-004,3,120,33654.01
9,2024,MS-DTM-005,8,100,11126.47
2,2025,MS-MUC-002,15,210,2195.6
12,2024,MS-FRA-003,19,210,6459.83
4,2025,MS-DRS-004,2,110,780.05
3,2025,MS-DRS-003,6,210,29394.9
9,2024,MS-HAJ-004,1,200,22166.15
8,2024,MS-ESS-003,19,110,18457.59
10,2024,MS-MUC-003,13,110,6823.48
1,2025,MS-STR-003,18,130,31426.64
8,2024,MS-LEJ-002,1,200,8920.92
4,2024,MS-DUS-003,19,200,11375.71
1,2024,MS-LEJ-001,15,110,31784.6
8,2025,MS-DRS-004,3,120,1430.58
4,2025,MS-CGN-003,5,110,9445.05
12,2024,MS-DUI-006,10,120,19829.94
9,2024,MS-ESS-003,17,120,18190.64
4,2025,MS-NUE-005,9,130,32658.61
9,2024,MS-STR-004,15,200,31175.49
12,2024,MS-LEJ-002,18,210,29857.05
8,2024,MS-BRE-001,6,130,30669.42
8,2024,MS-LEJ-006,9,200,7947.28
12,2025,MS-CGN-001,7,200,33759.13
8,2024,MS-BER-001,19,210,9126.52
5,2025,MS-ESS-003,9,100,9589.59
2,2024,MS-LEJ-005,17,200,27109.03
9,2025,MS-FRA-005,2,120,584.65
12,2025,MS-ESS-002,18,110,30392.45
10,2024,MS-MUC-004,15,110,1551.44
10,2024,MS-DUS-002,11,130,19350.78
10,2025,MS-STR-002,2,210,34450.39
3,2025,MS-HAM-002,13,120,20239.83
6,2024,MS-STR-003,20,200,1151.72
11,2024,MS-NUE-003,3,100,23971.2
8,2025,MS-LEJ-003,12,100,15645.16
5,2025,MS-BRE-002,6,200,9761.83
2,2024,MS-DRS-004,11,200,1992.7
2,2024,MS-FRA-006,18,120,27940.58
3,2024,MS-HAJ-003,10,210,32081.81
12,2025,MS-FRA-006,15,110,23001.25
4,2025,MS-DRS-005,16,110,9973.95
4,2024,MS-ESS-001,10,120,32316.68
4,2025,MS-HAJ-002,16,120,25255.24
5,2025,MS-FRA-004,16,100,14176.47
11,2025,MS-DTM-002,12,200,25143.18
12,2025,MS-HAM-002,4,120,27982.02
10,2025,MS-DUI-003,12,100,682.21
1,2024,MS-BER-005,6,110,13277.39
7,2025,MS-BRE-001,9,130,1158.36
3,2024,MS-NUE-003,15,130,785.75
11,2025,MS-DUS-003,12,110,21878.48
11,2025,MS-DRS-001,17,110,10406.16
11,2025,MS-STR-003,10,200,29591.4
7,2024,MS-DTM-003,5,200,2365.52
4,2025,MS-DTM-002,11,210,32346.12
1,2024,MS-MUC-003,11,130,5303.49
9,2024,MS-STR-001,12,200,7908.74
12,2025,MS-STR-005,2,200,16930.46
10,2025,MS-STR-004,14,200,24309.53
10,2025,MS-ESS-001,8,210,6977.91
6,2024,MS-BER-003,14,200,29107.88
2,2025,MS-LEJ-005,8,120,21451.77
3,2024,MS-HAJ-002,16,210,17734.96
8,2025,MS-LEJ-005,8,130,22173.77
9,2024,MS-DRS-005,5,210,29473.41
3,2024,MS-DUI-002,14,100,8587.86
8,2025,MS-DUI-003,20,130,10147.07
7,2024,MS-STR-002,8,120,13364.15
1,2025,MS-STR-001,18,200,10933.56
3,2024,MS-BRE-002,3,100,5601.83
9,2025,MS-HAJ-006,12,130,27699.71
3,2024,MS-DRS-001,3,200,12519.79
12,2024,MS-HAJ-006,13,210,3815.62
11,2025,MS-HAJ-001,4,210,9515.89
8,2025,MS-DUI-001,9,120,9023.26
2,2024,MS-MUC-003,7,100,34355.09
3,2024,MS-HAM-007,12,100,30961.62
2,2025,MS-STR-002,12,200,5192.29
7,2025,MS-NUE-002,4,110,34048.04
3,2025,MS-BER-004,11,200,24119.65
11,2024,MS-DRS-001,17,120,6610.49
9,2025,MS-HAJ-001,19,130,31720.96
6,2025,MS-LEJ-001,18,120,32864.49
4,2024,MS-STR-003,13,100,8169.45
2,2024,MS-ESS-004,12,130,32444.47
4,2025,MS-BER-002,13,120,28104.35
4,2024,MS-FRA-002,14,100,31979.76
7,2024,MS-BRE-003,8,200,22159.81
7,2025,MS-DUI-001,8,110,14686.03
9,2024,MS-BER-004,16,110,6405.83
3,2024,MS-DUS-003,17,200,33196.64
1,2025,MS-LEJ-001,8,120,32573.36
1,2025,MS-STR-004,17,120,27945.38
8,2025,MS-STR-003,20,120,8268.95
5,2025,MS-LEJ-002,9,120,34742.37
4,2024,MS-FRA-003,20,210,15851.54
10,2025,MS-HAM-003,4,210,16403.88
6,2025,MS-DRS-003,9,110,34233.68
4,2025,MS-BER-005,18,100,14939.65
5,2025,MS-BER-005,8,120,14910.24
1,2024,MS-DRS-005,16,110,28581.69
5,2024,MS-BRE-003,13,120,5981.44
4,2025,MS-HAJ-003,14,210,31695.39
1,2024,MS-LEJ-006,7,100,13208.16
11,2024,MS-MUC-002,1,100,21611.57
4,2025,MS-DRS-003,19,100,13411.88
5,2025,MS-HAJ-006,17,210,28477.29
6,2024,MS-DUI-006,8,130,32234.78
3,2024,MS-NUE-004,1,120,23615.3
11,2025,MS-BRE-003,5,110,7351.55
2,2025,MS-STR-003,5,200,27234.43
12,2025,MS-STR-002,8,130,20101.5
3,2025,MS-HAJ-003,16,130,24713.24
11,2024,MS-DRS-005,16,210,30353.83
3,2024,MS-FRA-004,6,100,33344.25
9,2025,MS-HAJ-001,15,130,21586.71
3,2024,MS-HAM-002,1,130,9770.2
5,2025,MS-HAM-006,10,110,31241.46
12,2025,MS-MUC-002,15,210,32309.43
4,2025,MS-DRS-005,5,200,1347.95
11,2024,MS-HAM-001,3,130,13062.56
7,2024,MS-HAM-003,1,120,24266.56
7,2025,MS-CGN-001,18,110,1399.32
4,2024,MS-HAJ-005,9,130,26210.21
11,2025,MS-BER-006,14,100,29871.34
6,2024,MS-MUC-004,18,110,23943.98
6,2024,MS-FRA-001,17,110,33547.92
6,2024,MS-MUC-001,18,110,32301.79
1,2024,MS-STR-005,10,110,8778.8
10,2025,MS-FRA-007,4,120,18287.22
8,2024,MS-DTM-005,20,100,26493.35
5,2025,MS-BRE-002,15,110,2852.57
5,2024,MS-NUE-001,19,200,16534.13
2,2024,MS-HAJ-002,4,120,31086.4
10,2025,MS-HAJ-002,3,120,34691.43
10,2025,MS-NUE-001,10,210,22569.13
3,2024,MS-BER-003,10,110,3525.55
10,2024,MS-DUI-001,8,130,13362.94
6,2025,MS-MUC-004,8,210,27088.2
11,2025,MS-FRA-004,13,100,22473.81
3,2024,MS-DUS-002,5,200,21349.81
4,2024,MS-HAJ-001,6,110,29268.95
2,2024,MS-BER-006,7,210,27911.31
12,2024,MS-FRA-003,19,200,12948.08
11,2024,MS-LEJ-006,12,110,12675.53
1,2025,MS-HAJ-005,15,210,5540.27
10,2024,MS-DUS-004,3,130,32480.6
4,2025,MS-BER-006,5,100,6239.21
10,2024,MS-MUC-005,6,210,22571.51
