monat,jahr,meldestelle_code,tarifverbund_id,ticket_code,anzahl,preis_eur,umsatz_eur,gueltig_ab,plz
9,2024,MS-NUE-005,4,2,136,58.0,7888.0,2025-07-25,10676
2,2024,MS-HAJ-001,5,5,67,39.0,2613.0,2025-02-16,24102
10,2025,MS-LEJ-002,14,5,134,39.0,5226.0,2024-10-06,8311
9,2025,MS-HAJ-002,19,3,161,63.0,10143.0,2024-09-05,21783
4,2025,MS-FRA-004,5,2,12,58.0,696.0,2025-02-21,28953
12,2025,MS-NUE-003,1,4,46,49.0,2254.0,2025-04-12,61779
6,2024,MS-HAJ-004,12,4,151,49.0,7399.0,2024-08-04,8311
9,2024,MS-HAJ-001,9,2,233,58.0,13514.0,2024-10-23,28167
6,2024,MS-BER-003,6,3,19,63.0,1197.0,2025-08-20,25878
1,2025,MS-NUE-004,7,3,94,63.0,5922.0,2024-02-28,41612
4,2025,MS-LEJ-001,1,5,50,39.0,1950.0,2025-10-29,89729
6,2024,MS-CGN-002,14,1,125,49.0,6125.0,2025-01-15,22603
5,2025,MS-HAM-005,17,5,171,39.0,6669.0,2024-05-19,6787
11,2024,MS-HAJ-003,15,1,19,49.0,931.0,2024-05-26,22802
7,2024,MS-HAM-005,7,5,153,39.0,5967.0,2025-08-04,27748
3,2024,MS-FRA-006,19,5,187,39.0,7293.0,2025-03-30,6459
11,2025,MS-DUS-004,11,1,243,49.0,11907.0,2024-06-13,29346
7,2025,MS-BER-001,15,5,112,39.0,4368.0,2025-03-15,24934
12,2025,MS-LEJ-005,10,3,171,63.0,10773.0,2025-11-16,29690
8,2024,MS-BER-005,16,4,31,49.0,1519.0,2024-08-24,2465
11,2025,MS-NUE-006,20,2,189,58.0,10962.0,2024-08-28,35931
3,2024,MS-NUE-003,20,5,133,39.0,5187.0,2024-11-19,27242
9,2024,MS-BRE-002,1,3,73,63.0,4599.0,2024-05-10,51370
2,2024,MS-CGN-003,13,2,95,58.0,5510.0,2025-04-05,35591
7,2025,MS-LEJ-005,16,3,103,63.0,6489.0,2024-11-29,89936
6,2024,MS-DRS-001,11,1,150,49.0,7350.0,2024-09-30,53183
3,2025,MS-ESS-001,9,5,41,39.0,1599.0,2025-10-11,54274
9,2024,MS-ESS-004,3,1,97,49.0,4753.0,2024-11-09,16726
8,2025,MS-LEJ-001,1,3,113,63.0,7119.0,2025-01-14,42785
3,2025,MS-ESS-001,10,2,43,58.0,2494.0,2025-05-28,19848
11,2024,MS-STR-001,5,4,5,49.0,245.0,2024-06-23,15372
11,2025,MS-DUS-004,18,1,213,49.0,10437.0,2024-11-26,66083
12,2025,MS-NUE-003,15,2,242,58.0,14036.0,2024-07-31,7778
3,2025,MS-BER-005,4,5,145,39.0,5655.0,2025-09-11,66241
2,2025,MS-HAM-004,2,5,119,39.0,4641.0,2025-03-19,51370
3,2024,MS-HAJ-005,14,4,228,49.0,11172.0,2025-10-21,3868
4,2025,MS-ESS-004,18,1,145,49.0,7105.0,2025-08-15,19250
8,2025,MS-DUI-006,4,4,45,49.0,2205.0,2024-03-23,35246
9,2025,MS-NUE-001,6,2,147,58.0,8526.0,2025-12-25,76196
2,2025,MS-ESS-002,4,1,203,49.0,9947.0,2025-11-16,16294
5,2024,MS-LEJ-005,14,4,65,49.0,3185.0,2024-02-20,12421
5,2024,MS-NUE-002,1,5,28,39.0,1092.0,2024-06-25,6854
3,2025,MS-HAJ-002,9,4,8,49.0,392.0,2024-02-12,21775
2,2024,MS-ESS-004,14,4,65,49.0,3185.0,2025-10-08,26697
1,2024,MS-HAJ-004,9,5,99,39.0,3861.0,2024-12-15,66083
10,2024,MS-FRA-007,17,1,230,49.0,11270.0,2024-05-31,64997
2,2024,MS-DUS-003,16,4,103,49.0,5047.0,2025-08-19,85796
9,2025,MS-STR-005,14,1,217,49.0,10633.0,2024-12-05,18945
1,2024,MS-MUC-001,10,3,48,63.0,3024.0,2025-08-10,66093
8,2024,MS-FRA-004,1,3,53,63.0,3339.0,2025-11-20,26840
4,2024,MS-HAJ-003,15,3,6,63.0,378.0,2025-07-31,28350
11,2024,MS-BER-001,14,1,128,49.0,6272.0,2024-08-19,55440
11,2025,MS-DUI-006,20,4,36,49.0,1764.0,2025-05-04,66019
3,2025,MS-MUC-001,14,4,78,49.0,3822.0,2024-03-01,22007
3,2025,MS-DTM-004,19,3,55,63.0,3465.0,2024-09-18,89764
8,2025,MS-DUI-005,16,2,141,58.0,8178.0,2025-11-23,25283
8,2024,MS-CGN-001,11,5,94,39.0,3666.0,2025-03-15,27510
12,2025,MS-NUE-001,20,5,56,39.0,2184.0,2025-05-23,2845
1,2025,MS-HAM-007,10,5,242,39.0,9438.0,2024-05-07,8963
3,2024,MS-HAJ-002,1,2,106,58.0,6148.0,2024-10-10,6459
6,2025,MS-DRS-004,13,1,194,49.0,9506.0,2025-10-06,24473
3,2025,MS-HAJ-002,6,2,179,58.0,10382.0,2025-05-25,70248
4,2025,MS-DTM-004,10,4,128,49.0,6272.0,2025-07-22,6688
2,2024,MS-DTM-003,6,4,214,49.0,10486.0,2025-11-03,25367
5,2025,MS-NUE-001,13,5,187,39.0,7293.0,2025-09-27,42785
9,2025,MS-HAJ-005,7,5,129,39.0,5031.0,2025-07-19,8363
8,2025,MS-DUI-003,4,4,235,49.0,11515.0,2025-02-13,55768
5,2024,MS-DTM-001,9,3,9,63.0,567.0,2024-08-19,28631
2,2024,MS-CGN-001,9,5,169,39.0,6591.0,2025-08-02,29282
3,2025,MS-HAJ-001,9,2,235,58.0,13630.0,2025-11-27,56402
6,2024,MS-DUI-003,13,3,81,63.0,5103.0,2024-12-04,3875
8,2024,MS-FRA-006,15,2,10,58.0,580.0,2024-09-21,26606
9,2025,MS-DUI-002,7,5,182,39.0,7098.0,2024-09-30,28089
2,2025,MS-HAJ-006,11,1,79,49.0,3871.0,2025-06-21,19284
1,2024,MS-LEJ-003,1,4,131,49.0,6419.0,2024-01-14,14977
7,2025,MS-MUC-003,9,1,135,49.0,6615.0,2024-05-10,19117
4,2024,MS-BER-007,1,5,51,39.0,1989.0,2025-04-25,41293
9,2024,MS-DTM-004,5,5,233,39.0,9087.0,2025-09-07,28631
8,2025,MS-BER-004,5,4,178,49.0,8722.0,2025-05-23,27884
9,2024,MS-CGN-003,12,4,236,49.0,11564.0,2024-03-18,89764
8,2025,MS-STR-001,4,4,89,49.0,4361.0,2024-09-03,93173
10,2024,MS-BRE-003,18,4,172,49.0,8428.0,2025-08-31,24283
7,2024,MS-MUC-001,17,3,66,63.0,4158.0,2025-09-20,6121
9,2025,MS-CGN-003,6,5,136,39.0,5304.0,2025-11-01,28542
7,2024,MS-DUI-001,3,5,91,39.0,3549.0,2025-03-27,28068
9,2025,MS-FRA-005,1,1,182,49.0,8918.0,2024-07-17,25568
7,2025,MS-DTM-002,9,1,87,49.0,4263.0,2025-07-20,17185
9,2025,MS-DUI-001,16,3,138,63.0,8694.0,2024-06-01,1613
6,2025,MS-NUE-001,7,2,198,58.0,11484.0,2024-04-09,16326
11,2024,MS-DUI-006,1,2,237,58.0,13746.0,2024-03-29,56278
4,2025,MS-CGN-001,1,5,249,39.0,9711.0,2024-08-02,6957
2,2025,MS-LEJ-002,6,2,133,58.0,7714.0,2025-04-25,17590
8,2025,MS-STR-001,3,1,224,49.0,10976.0,2024-01-16,19048
1,2024,MS-DUS-004,17,1,109,49.0,5341.0,2024-04-07,20311
4,2024,MS-BRE-001,6,5,145,39.0,5655.0,2025-12-03,8044
8,2025,MS-HAM-001,4,3,144,63.0,9072.0,2025-09-11,7778
8,2025,MS-HAM-007,19,4,94,49.0,4606.0,2024-06-12,5676
11,2025,MS-STR-002,1,2,176,58.0,10208.0,2025-02-20,82730
4,2024,MS-MUC-004,15,2,149,58.0,8642.0,2025-08-01,7778
7,2025,MS-LEJ-003,6,5,10,39.0,390.0,2025-08-14,22802
8,2024,MS-DUS-003,3,2,144,58.0,8352.0,2024-08-02,6699
11,2024,MS-BRE-003,12,4,129,49.0,6321.0,2024-08-06,9406
1,2025,MS-NUE-001,6,2,182,58.0,10556.0,2024-01-11,6459
8,2025,MS-FRA-007,1,1,156,49.0,7644.0,2024-05-13,34185
8,2024,MS-DUS-002,17,5,50,39.0,1950.0,2024-10-11,26840
11,2024,MS-FRA-006,12,4,124,49.0,6076.0,2024-05-30,25283
11,2025,MS-HAM-002,19,1,32,49.0,1568.0,2024-10-04,6787
4,2025,MS-DUS-002,5,4,49,49.0,2401.0,2024-06-26,21904
9,2025,MS-BER-002,20,1,173,49.0,8477.0,2024-04-17,89764
8,2024,MS-DUS-003,18,5,134,39.0,5226.0,2025-02-23,28501
1,2024,MS-LEJ-006,18,4,128,49.0,6272.0,2024-09-07,95561
4,2025,MS-NUE-001,20,3,21,63.0,1323.0,2025-01-16,27605
6,2024,MS-DUI-002,17,2,170,58.0,9860.0,2024-03-04,27702
2,2024,MS-LEJ-004,13,3,232,63.0,14616.0,2024-04-18,75147
8,2024,MS-STR-005,16,4,198,49.0,9702.0,2024-06-12,47484
4,2025,MS-BRE-002,13,4,77,49.0,3773.0,2025-03-24,19970
11,2025,MS-BRE-002,11,1,60,49.0,2940.0,2024-09-03,88147
5,2024,MS-LEJ-003,17,1,184,49.0,9016.0,2024-04-14,54349
8,2024,MS-LEJ-005,12,1,164,49.0,8036.0,2025-02-06,24158
1,2024,MS-DRS-002,12,5,92,39.0,3588.0,2025-02-22,19431
12,2024,MS-DUI-006,14,2,232,58.0,13456.0,2024-05-15,28790
10,2024,MS-STR-005,11,4,235,49.0,11515.0,2025-01-20,41210
4,2025,MS-STR-003,20,5,202,39.0,7878.0,2025-05-24,22318
4,2024,MS-LEJ-006,8,1,116,49.0,5684.0,2024-04-30,19525
8,2024,MS-DRS-003,2,4,35,49.0,1715.0,2025-09-20,10655
9,2025,MS-BER-007,3,5,124,39.0,4836.0,2025-11-22,20417
7,2025,MS-DUI-001,19,2,73,58.0,4234.0,2025-10-27,21783
6,2024,MS-ESS-001,13,4,200,49.0,9800.0,2025-11-24,28046
3,2025,MS-DRS-001,9,2,13,58.0,754.0,2025-10-17,3868
9,2025,MS-DUS-004,6,4,35,49.0,1715.0,2025-04-14,2845
4,2024,MS-BRE-003,11,4,212,49.0,10388.0,2024-11-08,19370
8,2025,MS-MUC-001,9,2,110,58.0,6380.0,2024-10-10,13000
7,2024,MS-HAM-004,15,3,234,63.0,14742.0,2025-09-04,25367
12,2025,MS-BER-002,2,2,99,58.0,5742.0,2024-04-20,10285
9,2024,MS-MUC-001,13,1,47,49.0,2303.0,2024-11-29,36537
5,2024,MS-DUS-004,3,1,250,49.0,12250.0,2024-01-02,27748
1,2024,MS-HAM-003,8,5,39,39.0,1521.0,2024-03-14,86465
11,2024,MS-NUE-006,5,2,240,58.0,13920.0,2025-06-24,19902
8,2024,MS-BER-001,20,5,228,39.0,8892.0,2025-05-13,28953
4,2025,MS-STR-002,5,5,55,39.0,2145.0,2024-08-15,3198
1,2024,MS-CGN-001,7,2,143,58.0,8294.0,2025-12-12,55768
2,2024,MS-MUC-005,9,1,15,49.0,735.0,2025-02-02,28167
5,2024,MS-HAM-006,16,3,195,63.0,12285.0,2025-06-24,93173
1,2024,MS-LEJ-005,9,5,180,39.0,7020.0,2025-06-08,12631
5,2024,MS-DRS-002,14,5,11,39.0,429.0,2025-10-13,28930
12,2024,MS-FRA-001,15,4,154,49.0,7546.0,2025-12-25,19525
5,2024,MS-DTM-003,2,5,52,39.0,2028.0,2024-01-17,1084
7,2024,MS-DUI-006,5,4,146,49.0,7154.0,2024-06-18,8007
3,2025,MS-DTM-005,7,5,139,39.0,5421.0,2024-07-12,6352
5,2025,MS-DTM-003,8,4,73,49.0,3577.0,2024-02-23,20282
7,2024,MS-NUE-002,9,5,14,39.0,546.0,2025-07-03,70248
5,2025,MS-FRA-004,5,1,110,49.0,5390.0,2024-12-05,19970
2,2024,MS-MUC-005,9,5,66,39.0,2574.0,2025-06-28,28136
10,2025,MS-BER-007,13,3,202,63.0,12726.0,2024-11-07,56953
4,2025,MS-STR-005,18,3,74,63.0,4662.0,2024-04-30,41293
4,2024,MS-BRE-002,13,1,111,49.0,5439.0,2024-07-06,89174
4,2024,MS-BER-005,18,1,157,49.0,7693.0,2025-11-16,66859
11,2024,MS-FRA-003,9,5,81,39.0,3159.0,2024-12-07,29346
5,2024,MS-ESS-003,5,3,42,63.0,2646.0,2025-11-02,21277
3,2025,MS-LEJ-006,16,2,137,58.0,7946.0,2025-10-25,8263
11,2024,MS-DRS-001,13,1,68,49.0,3332.0,2024-05-03,17698
12,2025,MS-LEJ-003,8,5,91,39.0,3549.0,2024-10-24,6384
1,2024,MS-CGN-003,5,1,185,49.0,9065.0,2024-06-11,6418
8,2025,MS-NUE-004,18,4,154,49.0,7546.0,2025-01-03,29845
8,2024,MS-BER-001,11,4,12,49.0,588.0,2025-12-29,28775
4,2025,MS-BER-003,8,5,223,39.0,8697.0,2024-07-06,21277
1,2024,MS-BER-005,7,5,8,39.0,312.0,2024-04-01,26934
9,2024,MS-BER-007,2,5,248,39.0,9672.0,2024-06-26,19117
2,2024,MS-BER-001,7,5,220,39.0,8580.0,2025-06-26,66561
6,2024,MS-MUC-001,10,1,124,49.0,6076.0,2025-05-30,17436
7,2024,MS-ESS-004,10,1,209,49.0,10241.0,2024-03-21,84133
12,2024,MS-DUS-003,5,5,95,39.0,3705.0,2025-11-23,73129
4,2025,MS-HAJ-004,16,1,151,49.0,7399.0,2025-05-04,17436
6,2024,MS-DTM-001,6,2,240,58.0,13920.0,2025-12-27,7211
6,2024,MS-NUE-003,7,2,186,58.0,10788.0,2025-06-16,47529
2,2025,MS-LEJ-001,17,4,89,49.0,4361.0,2024-11-15,36602
4,2025,MS-FRA-002,9,2,79,58.0,4582.0,2025-02-05,93173
5,2024,MS-HAJ-001,6,5,70,39.0,2730.0,2025-06-06,60951
3,2024,MS-BER-004,20,1,8,49.0,392.0,2024-04-19,7211
4,2025,MS-HAM-006,2,1,116,49.0,5684.0,2025-10-18,21624
12,2025,MS-BER-004,14,4,171,49.0,8379.0,2024-02-16,36602
1,2024,MS-CGN-002,9,1,247,49.0,12103.0,2025-09-22,42785
1,2025,MS-HAJ-003,1,3,73,63.0,4599.0,2024-06-28,45314
6,2024,MS-HAJ-002,10,1,96,49.0,4704.0,2024-05-03,19250
4,2024,MS-STR-004,6,5,168,39.0,6552.0,2025-06-10,29282
2,2025,MS-DUS-002,15,2,150,58.0,8700.0,2025-08-12,25641
4,2025,MS-DRS-003,19,5,150,39.0,5850.0,2024-04-18,6384
11,2025,MS-DTM-005,16,2,146,58.0,8468.0,2025-05-09,89206
11,2025,MS-HAM-006,17,1,113,49.0,5537.0,2024-05-10,6121
7,2024,MS-MUC-001,7,4,41,49.0,2009.0,2024-09-23,44712
11,2025,MS-MUC-002,19,1,123,49.0,6027.0,2025-11-17,18087
12,2024,MS-NUE-006,11,5,63,39.0,2457.0,2024-06-04,19048
5,2025,MS-DUS-001,1,3,191,63.0,12033.0,2024-11-23,34961
4,2025,MS-MUC-004,3,5,51,39.0,1989.0,2025-03-30,25523
7,2024,MS-MUC-004,14,5,219,39.0,8541.0,2025-03-07,22994
9,2024,MS-DTM-001,10,4,112,49.0,5488.0,2024-02-08,8822
8,2025,MS-DUI-003,17,5,139,39.0,5421.0,2025-07-30,71986
9,2024,MS-LEJ-006,16,3,60,63.0,3780.0,2024-08-25,47269
3,2025,MS-DTM-003,18,5,19,39.0,741.0,2024-11-10,16726
12,2025,MS-CGN-002,12,2,95,58.0,5510.0,2024-11-25,19370
4,2024,MS-MUC-001,11,2,159,58.0,9222.0,2024-12-09,42785
12,2024,MS-FRA-003,3,2,96,58.0,5568.0,2024-05-12,22802
12,2025,MS-HAJ-003,11,4,91,49.0,4459.0,2024-03-18,66424
4,2025,MS-HAM-002,20,2,243,58.0,14094.0,2025-10-07,86465
2,2024,MS-DUI-002,15,2,31,58.0,1798.0,2024-11-01,75532
3,2025,MS-BRE-001,12,3,52,63.0,3276.0,2024-11-27,10346
12,2025,MS-LEJ-004,1,1,150,49.0,7350.0,2025-12-03,6745
7,2025,MS-HAM-007,4,4,5,49.0,245.0,2025-07-05,26606
8,2024,MS-DTM-001,11,2,95,58.0,5510.0,2024-11-07,8822
2,2025,MS-DTM-005,2,5,97,39.0,3783.0,2024-11-30,26934
1,2024,MS-NUE-001,1,2,8,58.0,464.0,2025-02-14,6740
6,2024,MS-DUS-004,16,1,20,49.0,980.0,2024-11-22,66810
1,2025,MS-STR-003,15,1,57,49.0,2793.0,2024-04-23,22137
11,2025,MS-MUC-004,15,1,16,49.0,784.0,2024-03-03,47269
7,2025,MS-BRE-002,1,4,58,49.0,2842.0,2024-06-04,16025
10,2025,MS-HAJ-006,18,1,199,49.0,9751.0,2024-12-25,16294
12,2025,MS-ESS-001,14,1,105,49.0,5145.0,2025-08-08,1084
6,2025,MS-DUI-002,19,1,89,49.0,4361.0,2024-06-30,8963
3,2025,MS-DRS-004,11,1,160,49.0,7840.0,2024-02-01,29845
11,2025,MS-HAM-007,11,2,233,58.0,13514.0,2025-10-02,8007
5,2025,MS-DUS-002,8,1,102,49.0,4998.0,2024-06-17,48153
1,2024,MS-STR-003,1,1,83,49.0,4067.0,2025-11-21,76149
1,2024,MS-HAJ-006,6,2,85,58.0,4930.0,2024-01-04,19759
9,2025,MS-NUE-001,17,5,191,39.0,7449.0,2024-08-23,22802
5,2024,MS-DUI-002,13,2,181,58.0,10498.0,2025-06-05,86465
7,2025,MS-NUE-002,9,3,75,63.0,4725.0,2024-03-08,1613
2,2024,MS-DUI-003,3,4,200,49.0,9800.0,2024-02-22,88180
3,2024,MS-MUC-001,16,5,154,39.0,6006.0,2024-11-11,30280
12,2025,MS-BER-001,7,2,8,58.0,464.0,2024-01-08,8363
11,2024,MS-NUE-006,1,2,164,58.0,9512.0,2024-04-26,56725
3,2025,MS-ESS-003,20,3,184,63.0,11592.0,2024-06-05,12421
10,2024,MS-NUE-004,4,1,41,49.0,2009.0,2024-04-27,24562
10,2025,MS-HAJ-002,1,1,52,49.0,2548.0,2025-12-01,60955
3,2025,MS-FRA-004,13,1,183,49.0,8967.0,2024-05-25,54274
8,2025,MS-STR-002,6,2,157,58.0,9106.0,2024-05-05,66405
3,2024,MS-STR-003,6,1,230,49.0,11270.0,2025-09-04,6699
6,2025,MS-DTM-002,1,5,54,39.0,2106.0,2024-10-13,50925
12,2025,MS-HAJ-004,18,4,151,49.0,7399.0,2024-04-18,62291
4,2024,MS-BER-004,13,4,100,49.0,4900.0,2025-02-10,6740
1,2024,MS-BER-004,20,1,68,49.0,3332.0,2025-06-04,1230
6,2025,MS-DTM-005,14,4,103,49.0,5047.0,2024-03-23,44712
3,2025,MS-NUE-004,5,2,54,58.0,3132.0,2024-10-07,35591
1,2024,MS-STR-004,16,1,83,49.0,4067.0,2024-06-25,66243
12,2024,MS-BER-002,12,1,193,49.0,9457.0,2024-07-16,18343
5,2025,MS-HAM-006,10,5,228,39.0,8892.0,2024-04-23,7062
2,2025,MS-HAM-005,3,2,140,58.0,8120.0,2024-09-18,28144
7,2025,MS-HAM-005,20,4,216,49.0,10584.0,2024-06-26,51310
11,2024,MS-LEJ-005,18,4,41,49.0,2009.0,2025-01-11,22137
8,2024,MS-DRS-005,5,4,106,49.0,5194.0,2025-11-15,17610
6,2024,MS-ESS-004,12,5,7,39.0,273.0,2025-06-09,36827
2,2024,MS-BER-002,7,3,84,63.0,5292.0,2025-02-23,17185
4,2025,MS-HAM-001,15,3,244,63.0,15372.0,2025-09-01,12631
1,2024,MS-DUI-004,16,4,133,49.0,6517.0,2024-03-17,29346
9,2025,MS-HAJ-003,17,5,218,39.0,8502.0,2024-01-01,9406
11,2024,MS-FRA-001,5,4,230,49.0,11270.0,2025-09-28,19617
2,2025,MS-DUI-004,2,4,48,49.0,2352.0,2025-09-12,7062
5,2025,MS-MUC-005,1,3,49,63.0,3087.0,2024-01-23,51370
7,2024,MS-ESS-001,16,1,207,49.0,10143.0,2024-05-28,19117
6,2025,MS-FRA-005,7,3,134,63.0,8442.0,2024-01-21,3880
2,2024,MS-FRA-004,14,1,214,49.0,10486.0,2024-11-11,16402
8,2025,MS-STR-005,5,1,75,49.0,3675.0,2024-06-29,56953
12,2025,MS-NUE-001,6,4,30,49.0,1470.0,2025-07-27,19284
5,2024,MS-DTM-003,15,4,154,49.0,7546.0,2024-07-02,28930
3,2025,MS-ESS-003,18,3,199,63.0,12537.0,2025-05-01,7666
8,2024,MS-CGN-001,4,4,226,49.0,11074.0,2025-03-13,17185
10,2025,MS-HAM-001,12,2,16,58.0,928.0,2024-09-25,34961
2,2024,MS-DUI-005,15,3,221,63.0,13923.0,2024-02-27,84133
11,2024,MS-DUI-006,12,5,17,39.0,663.0,2025-05-06,24360
10,2024,MS-BRE-003,10,1,124,49.0,6076.0,2024-09-07,50468
4,2025,MS-DTM-004,4,1,204,49.0,9996.0,2025-08-16,24934
11,2024,MS-FRA-005,3,5,111,39.0,4329.0,2025-12-09,12879
11,2024,MS-DUI-001,17,3,152,63.0,9576.0,2024-03-08,36602
10,2025,MS-STR-003,13,4,189,49.0,9261.0,2025-02-02,53183
11,2024,MS-NUE-003,19,1,15,49.0,735.0,2025-08-19,30610
8,2024,MS-STR-001,6,1,137,49.0,6713.0,2025-08-28,8263
2,2025,MS-DUS-001,3,5,130,39.0,5070.0,2025-12-09,45314
9,2025,MS-LEJ-004,2,4,179,49.0,8771.0,2024-03-31,66241
6,2025,MS-DUS-004,12,1,129,49.0,6321.0,2025-10-14,6745
12,2025,MS-LEJ-004,17,4,145,49.0,7105.0,2024-01-28,55560
8,2025,MS-NUE-006,2,1,27,49.0,1323.0,2025-10-07,28350
10,2025,MS-BRE-003,18,4,243,49.0,11907.0,2024-03-14,17006
4,2024,MS-DUI-006,6,1,35,49.0,1715.0,2025-05-14,20670
10,2025,MS-DUS-004,13,4,155,49.0,7595.0,2025-02-03,27510
11,2025,MS-DRS-004,19,4,176,49.0,8624.0,2025-08-02,47269
7,2024,MS-DUI-003,9,5,28,39.0,1092.0,2024-08-19,5470
12,2024,MS-LEJ-001,5,5,175,39.0,6825.0,2024-12-29,8044
11,2025,MS-HAM-001,1,3,196,63.0,12348.0,2024-10-24,56744
1,2024,MS-DTM-002,5,1,78,49.0,3822.0,2024-09-03,22897
12,2025,MS-LEJ-006,12,1,147,49.0,7203.0,2025-08-30,19284
1,2025,MS-FRA-004,13,3,16,63.0,1008.0,2024-05-22,17006
7,2024,MS-HAJ-003,16,5,168,39.0,6552.0,2024-08-11,48702
7,2024,MS-CGN-002,4,1,10,49.0,490.0,2024-08-18,3662
9,2025,MS-DUI-005,9,4,38,49.0,1862.0,2025-08-02,26697
6,2025,MS-HAM-006,11,2,31,58.0,1798.0,2025-08-25,10285
7,2024,MS-MUC-005,7,1,142,49.0,6958.0,2024-03-23,9261
3,2025,MS-LEJ-004,1,4,115,49.0,5635.0,2024-03-31,30280
3,2025,MS-BER-007,10,3,24,63.0,1512.0,2024-12-06,84133
12,2024,MS-HAM-001,16,2,128,58.0,7424.0,2025-11-26,17185
10,2025,MS-DUI-005,9,1,208,49.0,10192.0,2024-05-03,6383
7,2024,MS-BRE-001,6,5,63,39.0,2457.0,2025-12-23,2465
8,2025,MS-STR-004,2,5,172,39.0,6708.0,2025-03-01,89174
12,2025,MS-BER-005,1,2,227,58.0,13166.0,2024-07-02,15597
12,2025,MS-HAJ-001,1,2,81,58.0,4698.0,2025-08-27,28467
12,2025,MS-LEJ-001,7,3,35,63.0,2205.0,2025-05-01,89073
8,2024,MS-DUI-003,17,4,105,49.0,5145.0,2025-05-01,17185
7,2024,MS-NUE-003,20,1,242,49.0,11858.0,2025-09-06,88147
1,2024,MS-DUI-002,17,3,101,63.0,6363.0,2025-12-16,60887
8,2025,MS-BRE-003,15,3,31,63.0,1953.0,2024-12-21,56681
4,2025,MS-FRA-006,10,3,243,63.0,15309.0,2024-05-05,19902
2,2024,MS-FRA-001,18,1,50,49.0,2450.0,2025-08-16,20417
4,2025,MS-NUE-006,9,2,201,58.0,11658.0,2024-02-25,66836
9,2025,MS-HAM-001,3,3,97,63.0,6111.0,2025-09-08,66229
1,2024,MS-ESS-002,13,3,39,63.0,2457.0,2024-06-24,66083
10,2024,MS-MUC-004,14,5,9,39.0,351.0,2025-04-20,88592
11,2024,MS-BER-007,19,4,122,49.0,5978.0,2024-01-05,12879
4,2024,MS-HAJ-005,17,5,7,39.0,273.0,2025-03-15,16402
4,2025,MS-FRA-004,17,2,134,58.0,7772.0,2025-05-09,13652
11,2024,MS-BRE-003,5,2,245,58.0,14210.0,2024-12-12,27732
6,2024,MS-HAM-006,7,4,157,49.0,7693.0,2025-09-12,28930
2,2025,MS-BER-004,1,2,58,58.0,3364.0,2025-08-15,66777
1,2025,MS-DUS-001,8,1,58,49.0,2842.0,2024-10-25,74229
2,2025,MS-LEJ-006,7,5,136,39.0,5304.0,2025-05-31,8363
3,2024,MS-HAJ-003,20,5,118,39.0,4602.0,2025-11-26,6121
1,2024,MS-LEJ-001,15,3,72,63.0,4536.0,2025-12-08,18945
2,2024,MS-HAM-003,18,1,162,49.0,7938.0,2025-07-26,22522
7,2025,MS-BER-002,18,5,145,39.0,5655.0,2025-11-01,18343
12,2024,MS-MUC-002,5,5,33,39.0,1287.0,2024-11-02,66113
5,2024,MS-STR-002,18,3,13,63.0,819.0,2024-04-19,22522
11,2025,MS-DUS-003,1,2,55,58.0,3190.0,2024-12-14,19902
10,2025,MS-HAM-001,2,4,15,49.0,735.0,2024-12-02,55280
1,2024,MS-DUI-006,14,2,191,58.0,11078.0,2025-05-18,66905
9,2024,MS-LEJ-007,19,5,110,39.0,4290.0,2025-07-02,47269
2,2024,MS-BRE-003,16,4,50,49.0,2450.0,2025-02-19,22481
12,2025,MS-DUI-006,5,4,178,49.0,8722.0,2024-11-10,89453
8,2024,MS-DUI-003,12,4,163,49.0,7987.0,2025-03-02,19250
7,2024,MS-HAM-001,13,5,41,39.0,1599.0,2025-07-28,8263
5,2024,MS-MUC-002,15,5,166,39.0,6474.0,2025-01-17,16025
1,2024,MS-STR-002,8,3,18,63.0,1134.0,2024-01-28,42785
7,2025,MS-LEJ-004,2,1,51,49.0,2499.0,2025-06-15,55280
1,2025,MS-FRA-005,18,3,178,63.0,11214.0,2025-03-25,9959
1,2024,MS-LEJ-007,17,5,247,39.0,9633.0,2025-05-20,28435
8,2024,MS-STR-003,14,4,218,49.0,10682.0,2024-06-01,36537
1,2024,MS-MUC-002,1,5,79,39.0,3081.0,2024-12-27,17474
6,2025,MS-HAM-007,8,1,32,49.0,1568.0,2024-06-18,25367
4,2025,MS-BER-003,18,1,101,49.0,4949.0,2024-07-24,35485
2,2024,MS-BER-003,11,1,39,49.0,1911.0,2025-04-18,8624
6,2024,MS-BRE-003,15,2,115,58.0,6670.0,2024-03-26,17665
9,2025,MS-DTM-002,8,4,33,49.0,1617.0,2025-12-18,27605
4,2025,MS-ESS-002,18,3,209,63.0,13167.0,2025-07-11,1613
5,2024,MS-FRA-003,10,5,227,39.0,8853.0,2024-06-05,27282
9,2024,MS-DTM-005,15,4,249,49.0,12201.0,2024-06-21,6489
7,2024,MS-CGN-003,8,5,26,39.0,1014.0,2025-02-23,6459
4,2024,MS-ESS-001,1,2,84,58.0,4872.0,2025-06-30,8444
6,2025,MS-FRA-001,11,4,136,49.0,6664.0,2025-04-01,6763
9,2024,MS-NUE-001,2,4,183,49.0,8967.0,2024-07-30,76149
3,2025,MS-DUI-001,17,5,145,39.0,5655.0,2024-05-30,24473
5,2025,MS-HAM-005,8,4,243,49.0,11907.0,2024-06-25,16326
10,2024,MS-HAM-006,6,4,26,49.0,1274.0,2025-02-13,61779
